order_id,customer_id,order_date,shipping_date,order_status,shipping_city,shipping_state
23427,205,2026-03-04,2026-03-08,Delivered,Shimoga,Tamil Nadu
23428,1297,2026-04-07,2026-04-12,Delivered,Jamalpur,Telangana
23429,4872,2025-11-22,2025-11-26,Processing,Rajkot,Maharashtra
23430,1648,2025-01-29,2025-02-03,Delivered,Panihati,Rajasthan
23431,297,2026-04-18,2026-04-20,Shipped,Begusarai,Tamil Nadu
23432,2147,2026-03-19,2026-03-20,Processing,Jaunpur,Telangana
23433,2194,2025-03-06,2025-03-13,Processing,Kollam,West Bengal
23434,3287,2026-02-09,2026-02-10,Delivered,Sonipat,Tamil Nadu
23435,350,2025-08-05,2025-08-09,Cancelled,Dindigul,Tamil Nadu
23436,4861,2025-07-27,2025-07-31,Processing,Nagercoil,Delhi
23437,4158,2026-05-10,2026-05-11,Delivered,Bokaro,Andhra Pradesh
23438,2694,2024-10-12,2024-10-13,Processing,Begusarai,Rajasthan
23439,4537,2026-06-23,2026-06-30,Cancelled,Ujjain,West Bengal
23440,3037,2025-09-02,2025-09-04,Shipped,Chennai,West Bengal
23441,3297,2026-08-18,2026-08-20,Cancelled,Tumkur,Karnataka
23442,3240,2025-08-11,2025-08-15,Delivered,Eluru,Andhra Pradesh
23443,3446,2025-09-02,2025-09-09,Processing,Gorakhpur,Tamil Nadu
23444,222,2026-03-13,2026-03-16,Delivered,Asansol,Delhi
23445,3629,2026-02-20,2026-02-27,Shipped,Tinsukia,Karnataka
23446,3693,2025-05-12,2025-05-14,Cancelled,Machilipatnam,West Bengal
23447,2826,2026-05-28,2026-06-01,Shipped,Nagaon,Maharashtra
23448,4859,2026-07-10,2026-07-15,Delivered,Gudivada,Delhi
23449,491,2024-11-05,2024-11-07,Delivered,Ramagundam,Telangana
23450,3407,2024-12-14,2024-12-19,Processing,Hajipur,Maharashtra
23451,579,2026-07-04,2026-07-05,Delivered,Surat,Kerala
23452,3908,2025-06-14,2025-06-15,Delivered,Raichur,Maharashtra
23453,3608,2026-07-04,2026-07-08,Processing,Muzaffarnagar,West Bengal
23454,2543,2026-01-30,2026-02-06,Delivered,Mahbubnagar,Delhi
23455,3637,2025-11-30,2025-12-07,Delivered,Ahmedabad,Gujarat
23456,976,2025-03-04,2025-03-11,Delivered,Kadapa,Maharashtra
23457,2924,2025-02-25,2025-02-28,Delivered,Bhilwara,Telangana
23458,4115,2025-04-15,2025-04-22,Delivered,Bangalore,Gujarat
23459,2546,2025-12-27,2026-01-03,Delivered,Ratlam,Kerala
23460,3887,2026-07-23,2026-07-28,Cancelled,Sangli-Miraj & Kupwad,Rajasthan
23461,1011,2025-01-22,2025-01-27,Delivered,Karaikudi,Karnataka
23462,4002,2026-06-04,2026-06-09,Processing,Davanagere,West Bengal
23463,2461,2026-03-10,2026-03-13,Shipped,Bhagalpur,West Bengal
23464,755,2026-02-23,2026-02-28,Cancelled,Chittoor,Andhra Pradesh
23465,3623,2025-04-19,2025-04-24,Cancelled,Tumkur,Delhi
23466,2954,2026-07-09,2026-07-11,Cancelled,Maheshtala,Kerala
23467,3489,2025-04-13,2025-04-17,Shipped,Amravati,Andhra Pradesh
23468,1403,2024-10-30,2024-11-03,Delivered,Ramagundam,Gujarat
23469,1738,2025-12-04,2025-12-06,Delivered,Siliguri,Gujarat
23470,4943,2026-04-12,2026-04-16,Delivered,Kumbakonam,Rajasthan
23471,1638,2025-02-12,2025-02-16,Delivered,Amaravati,Gujarat
23472,545,2025-09-08,2025-09-14,Delivered,Panvel,Kerala
23473,704,2026-06-08,2026-06-11,Shipped,Barasat,Tamil Nadu
23474,4198,2026-08-11,2026-08-13,Processing,Alappuzha,Delhi
23475,4065,2025-08-28,2025-08-29,Delivered,Erode,Tamil Nadu
23476,4158,2026-06-15,2026-06-20,Processing,Mahbubnagar,Andhra Pradesh
23477,2314,2026-08-23,2026-08-30,Delivered,Guntur,Kerala
23478,1927,2025-06-22,2025-06-26,Delivered,Gandhinagar,Rajasthan
23479,4022,2025-05-17,2025-05-18,Cancelled,Bardhaman,Andhra Pradesh
23480,2787,2025-02-07,2025-02-13,Cancelled,Bhopal,Rajasthan
23481,4902,2026-08-11,2026-08-16,Delivered,Anand,Karnataka
23482,4414,2026-01-09,2026-01-13,Delivered,Sangli-Miraj & Kupwad,Gujarat
23483,809,2026-06-09,2026-06-12,Cancelled,Medininagar,Maharashtra
23484,3550,2026-06-12,2026-06-18,Delivered,Hazaribagh,Karnataka
23485,1958,2025-09-07,2025-09-10,Delivered,Rewa,Karnataka
23486,2185,2025-08-21,2025-08-26,Delivered,Raurkela Industrial Township,Maharashtra
23487,743,2025-05-23,2025-05-25,Shipped,Bilaspur,Rajasthan
23488,156,2025-10-24,2025-10-25,Shipped,Rajahmundry,Maharashtra
23489,2026,2024-10-12,2024-10-13,Delivered,Anantapuram,Telangana
23490,4716,2025-08-16,2025-08-18,Cancelled,Hospet,Karnataka
23491,4124,2025-02-25,2025-03-03,Delivered,Nizamabad,Andhra Pradesh
23492,1440,2026-07-01,2026-07-08,Cancelled,Chennai,West Bengal
23493,2898,2024-10-28,2024-11-02,Delivered,Rajpur Sonarpur,Tamil Nadu
23494,87,2025-07-06,2025-07-11,Processing,Junagadh,Karnataka
23495,3043,2025-09-18,2025-09-22,Delivered,Panchkula,Telangana
23496,4019,2025-02-10,2025-02-14,Delivered,Haridwar,Andhra Pradesh
23497,2544,2025-10-14,2025-10-18,Delivered,Kharagpur,West Bengal
23498,481,2024-11-12,2024-11-16,Shipped,Kottayam,West Bengal
23499,4030,2026-05-15,2026-05-17,Delivered,Darbhanga,Telangana
23500,1070,2024-12-12,2024-12-19,Cancelled,Warangal,Delhi
23501,910,2025-06-30,2025-07-01,Delivered,Ahmednagar,Gujarat
23502,1700,2025-08-10,2025-08-14,Delivered,Gulbarga,Maharashtra
23503,1916,2026-08-24,2026-08-30,Delivered,Madanapalle,West Bengal
23504,4072,2024-10-05,2024-10-08,Cancelled,Nangloi Jat,Kerala
23505,4177,2025-05-21,2025-05-23,Delivered,Katihar,Telangana
23506,4695,2025-10-02,2025-10-05,Delivered,Dindigul,Telangana
23507,2416,2025-12-23,2025-12-27,Delivered,Jalna,Kerala
23508,3517,2025-08-03,2025-08-10,Cancelled,Gopalpur,Delhi
23509,221,2025-01-31,2025-02-03,Shipped,Berhampur,Tamil Nadu
23510,2441,2025-06-17,2025-06-22,Delivered,Tirupati,Karnataka
23511,1533,2026-05-17,2026-05-22,Cancelled,Bhatpara,West Bengal
23512,4853,2024-10-25,2024-11-01,Cancelled,Vellore,Kerala
23513,635,2025-06-09,2025-06-10,Delivered,Unnao,Kerala
23514,1684,2025-03-12,2025-03-19,Shipped,Kavali,Kerala
23515,1929,2026-02-04,2026-02-08,Processing,North Dumdum,Maharashtra
23516,4541,2025-06-21,2025-06-26,Delivered,Bettiah,Gujarat
23517,612,2025-11-30,2025-12-05,Delivered,Faridabad,Tamil Nadu
23518,3281,2024-11-18,2024-11-22,Shipped,Rewa,Karnataka
23519,73,2025-12-13,2025-12-20,Processing,Singrauli,Gujarat
23520,3818,2026-07-18,2026-07-24,Delivered,Panchkula,Andhra Pradesh
23521,1187,2026-03-22,2026-03-25,Delivered,Pondicherry,Maharashtra
23522,2383,2025-08-02,2025-08-05,Cancelled,Surat,Telangana
23523,1185,2026-01-23,2026-01-29,Delivered,Bharatpur,Delhi
23524,421,2025-12-07,2025-12-09,Delivered,Mau,Karnataka
23525,2120,2026-05-30,2026-06-02,Cancelled,Berhampore,Tamil Nadu
23526,2178,2025-09-16,2025-09-19,Delivered,Nadiad,Delhi
23527,3658,2026-07-06,2026-07-08,Delivered,Visakhapatnam,Kerala
23528,920,2026-05-29,2026-05-31,Processing,Tirunelveli,Rajasthan
23529,3158,2025-09-01,2025-09-06,Delivered,Bareilly,Rajasthan
23530,3294,2025-03-22,2025-03-24,Processing,Durgapur,Telangana
23531,2070,2026-05-05,2026-05-08,Delivered,Bathinda,Gujarat
23532,2926,2024-11-11,2024-11-17,Processing,North Dumdum,Maharashtra
23533,1198,2025-05-18,2025-05-21,Delivered,Nandyal,Kerala
23534,4490,2026-01-11,2026-01-15,Delivered,Dindigul,Maharashtra
23535,3607,2026-08-29,2026-09-04,Processing,Shahjahanpur,Gujarat
23536,1833,2025-04-11,2025-04-18,Delivered,Bokaro,Tamil Nadu
23537,2445,2026-06-20,2026-06-22,Processing,Jamshedpur,Kerala
23538,3654,2025-12-29,2025-12-30,Cancelled,Rewa,Rajasthan
23539,4333,2025-04-28,2025-04-30,Delivered,Purnia,Gujarat
23540,3862,2026-01-16,2026-01-19,Delivered,Berhampore,West Bengal
23541,620,2026-04-16,2026-04-22,Shipped,Bardhaman,Kerala
23542,2436,2026-07-04,2026-07-05,Delivered,Kirari Suleman Nagar,Andhra Pradesh
23543,4882,2025-04-28,2025-05-04,Delivered,Varanasi,Gujarat
23544,3296,2026-07-27,2026-07-29,Delivered,Agra,Andhra Pradesh
23545,2323,2025-03-03,2025-03-08,Processing,Karaikudi,Karnataka
23546,3284,2026-04-30,2026-05-04,Processing,Karawal Nagar,Telangana
23547,3036,2026-07-22,2026-07-26,Shipped,Burhanpur,Andhra Pradesh
23548,3209,2025-12-11,2025-12-17,Cancelled,Aligarh,Maharashtra
23549,4604,2026-01-03,2026-01-08,Cancelled,Haldia,Telangana
23550,3717,2026-03-31,2026-04-02,Delivered,Madhyamgram,Gujarat
23551,4310,2024-11-21,2024-11-26,Cancelled,Loni,Gujarat
23552,4397,2025-07-23,2025-07-30,Delivered,Ramgarh,Karnataka
23553,4500,2026-04-30,2026-05-02,Delivered,Sultan Pur Majra,Delhi
23554,4284,2025-12-29,2026-01-03,Delivered,Suryapet,Delhi
23555,722,2026-03-23,2026-03-28,Delivered,Warangal,Delhi
23556,1730,2025-11-24,2025-11-28,Cancelled,Giridih,Andhra Pradesh
23557,932,2025-01-05,2025-01-12,Shipped,Tinsukia,Karnataka
23558,4170,2024-12-06,2024-12-09,Delivered,Loni,Tamil Nadu
23559,1521,2025-12-13,2025-12-15,Delivered,Akola,Telangana
23560,3974,2025-09-19,2025-09-24,Shipped,Ramgarh,Maharashtra
23561,3721,2024-09-18,2024-09-22,Delivered,Ludhiana,Kerala
23562,57,2026-01-23,2026-01-27,Shipped,Bijapur,Andhra Pradesh
23563,4,2025-06-12,2025-06-15,Shipped,Tirunelveli,Rajasthan
23564,415,2025-12-17,2025-12-20,Delivered,Tadepalligudem,Telangana
23565,745,2026-02-24,2026-03-03,Delivered,Vijayanagaram,Telangana
23566,311,2026-04-14,2026-04-17,Cancelled,Tiruchirappalli,Maharashtra
23567,2987,2025-07-16,2025-07-17,Shipped,Shahjahanpur,West Bengal
23568,4096,2025-09-26,2025-09-28,Delivered,Kota,Tamil Nadu
23569,2295,2025-10-14,2025-10-19,Processing,Jalandhar,Kerala
23570,338,2024-10-05,2024-10-10,Shipped,Panihati,Kerala
23571,3261,2026-07-07,2026-07-08,Shipped,Karnal,Maharashtra
23572,3319,2026-07-20,2026-07-24,Processing,Kumbakonam,Kerala
23573,517,2025-10-22,2025-10-26,Delivered,Arrah,Maharashtra
23574,336,2026-03-23,2026-03-26,Delivered,Asansol,Gujarat
23575,64,2025-08-28,2025-09-03,Delivered,Delhi,Rajasthan
23576,384,2025-07-02,2025-07-07,Delivered,Orai,West Bengal
23577,4073,2026-03-14,2026-03-18,Delivered,Aizawl,Kerala
23578,2284,2026-04-30,2026-05-03,Shipped,Madhyamgram,Maharashtra
23579,2261,2025-11-15,2025-11-17,Delivered,Moradabad,Andhra Pradesh
23580,3636,2025-06-14,2025-06-16,Delivered,Fatehpur,Telangana
23581,2159,2025-12-22,2025-12-26,Delivered,Kadapa,Kerala
23582,40,2024-10-05,2024-10-08,Delivered,Motihari,West Bengal
23583,537,2025-05-06,2025-05-11,Delivered,Vellore,Gujarat
23584,4652,2024-12-24,2024-12-27,Delivered,Gangtok,Telangana
23585,3626,2025-12-07,2025-12-12,Delivered,Hospet,Karnataka
23586,3235,2025-01-24,2025-01-26,Delivered,Thiruvananthapuram,Gujarat
23587,943,2025-05-13,2025-05-20,Delivered,Srinagar,Karnataka
23588,3441,2026-03-10,2026-03-15,Delivered,Sasaram,Andhra Pradesh
23589,371,2025-12-04,2025-12-11,Processing,Pallavaram,Andhra Pradesh
23590,4912,2025-09-23,2025-09-26,Shipped,Pimpri-Chinchwad,Kerala
23591,2184,2026-07-16,2026-07-19,Cancelled,Allahabad,Maharashtra
23592,778,2025-02-25,2025-03-04,Delivered,Deoghar,Delhi
23593,5,2025-08-21,2025-08-23,Delivered,Bhubaneswar,Kerala
23594,1447,2026-09-11,2026-09-15,Delivered,Hosur,Maharashtra
23595,3254,2026-01-08,2026-01-10,Processing,Bidhannagar,Delhi
23596,579,2025-04-15,2025-04-16,Cancelled,Solapur,Karnataka
23597,2043,2025-09-08,2025-09-14,Delivered,Hajipur,Rajasthan
23598,2021,2025-11-03,2025-11-08,Cancelled,Kottayam,West Bengal
23599,4346,2025-04-01,2025-04-02,Processing,Siwan,Karnataka
23600,3418,2025-08-04,2025-08-09,Delivered,Proddatur,Karnataka
23601,677,2025-01-21,2025-01-24,Delivered,Pali,Rajasthan
23602,3989,2025-12-25,2025-12-28,Cancelled,Mysore,Delhi
23603,3386,2026-01-19,2026-01-22,Delivered,Deoghar,Tamil Nadu
23604,3311,2025-06-17,2025-06-21,Cancelled,Jabalpur,Andhra Pradesh
23605,138,2026-07-24,2026-07-27,Processing,Guwahati,Delhi
23606,1856,2025-01-22,2025-01-29,Cancelled,Nandyal,Telangana
23607,1100,2025-03-02,2025-03-06,Shipped,Ozhukarai,Rajasthan
23608,171,2026-06-28,2026-06-30,Cancelled,Jorhat,Gujarat
23609,541,2024-11-23,2024-11-29,Delivered,Narasaraopet,Maharashtra
23610,3018,2026-09-06,2026-09-10,Delivered,Alwar,Rajasthan
23611,1792,2026-06-30,2026-07-05,Processing,Machilipatnam,Telangana
23612,1171,2026-01-27,2026-02-01,Delivered,Kolhapur,Telangana
23613,3238,2025-12-23,2025-12-27,Delivered,Anantapur,Kerala
23614,2252,2026-03-11,2026-03-14,Delivered,Munger,West Bengal
23615,1967,2025-03-01,2025-03-04,Shipped,Mau,Gujarat
23616,1256,2024-11-23,2024-11-28,Delivered,Bongaigaon,Delhi
23617,2993,2025-06-07,2025-06-08,Shipped,Jammu,Gujarat
23618,3822,2026-05-01,2026-05-06,Delivered,Orai,Gujarat
23619,3614,2026-08-13,2026-08-15,Delivered,Mehsana,Kerala
23620,4220,2026-01-13,2026-01-20,Delivered,Jamshedpur,Gujarat
23621,924,2026-07-10,2026-07-12,Delivered,Medininagar,Tamil Nadu
23622,1108,2026-02-16,2026-02-20,Processing,Asansol,Maharashtra
23623,466,2026-06-07,2026-06-09,Shipped,Dehri,Delhi
23624,2149,2026-04-16,2026-04-19,Processing,Ramagundam,Andhra Pradesh
23625,2580,2025-03-19,2025-03-25,Delivered,Alappuzha,Tamil Nadu
23626,3250,2025-09-18,2025-09-25,Delivered,Amritsar,Rajasthan
23627,560,2025-07-21,2025-07-22,Delivered,Bhiwandi,Rajasthan
23628,3051,2024-12-25,2024-12-30,Delivered,Guntakal,Rajasthan
23629,4809,2025-10-30,2025-10-31,Cancelled,Kakinada,Rajasthan
23630,3812,2026-03-21,2026-03-22,Processing,Pudukkottai,Gujarat
23631,1742,2025-07-18,2025-07-21,Delivered,Anand,West Bengal
23632,1481,2026-01-10,2026-01-11,Delivered,Belgaum,Karnataka
23633,1273,2026-05-22,2026-05-23,Shipped,Thiruvananthapuram,Karnataka
23634,555,2026-06-21,2026-06-25,Cancelled,Cuttack,Rajasthan
23635,4312,2025-05-16,2025-05-17,Delivered,Raebareli,Delhi
23636,713,2026-04-17,2026-04-18,Delivered,Naihati,Delhi
23637,1109,2024-12-25,2024-12-26,Processing,Ambarnath,Karnataka
23638,746,2026-05-29,2026-05-30,Delivered,New Delhi,Rajasthan
23639,3640,2025-09-15,2025-09-20,Processing,Pune,Andhra Pradesh
23640,3354,2026-02-15,2026-02-21,Delivered,Jhansi,Maharashtra
23641,1178,2025-02-22,2025-02-28,Delivered,Erode,Kerala
23642,228,2024-11-15,2024-11-20,Delivered,Bangalore,Karnataka
23643,1898,2025-11-05,2025-11-10,Cancelled,Ajmer,Maharashtra
23644,265,2025-05-02,2025-05-09,Cancelled,Solapur,West Bengal
23645,3171,2025-12-09,2025-12-14,Shipped,Berhampur,Karnataka
23646,395,2025-06-17,2025-06-21,Delivered,Varanasi,Andhra Pradesh
23647,1753,2026-04-19,2026-04-23,Delivered,Hospet,Delhi
23648,3427,2026-05-09,2026-05-14,Processing,Jamshedpur,Rajasthan
23649,1699,2025-10-22,2025-10-27,Delivered,Aligarh,Maharashtra
23650,3285,2025-07-08,2025-07-09,Delivered,Jalna,Tamil Nadu
23651,2759,2025-05-19,2025-05-26,Shipped,Anand,Delhi
23652,1604,2025-04-12,2025-04-13,Shipped,Tezpur,Telangana
23653,1992,2025-12-02,2025-12-03,Delivered,Ramagundam,Karnataka
23654,4656,2024-12-18,2024-12-25,Delivered,Bharatpur,Telangana
23655,4687,2025-03-17,2025-03-24,Cancelled,Bikaner,West Bengal
23656,4269,2025-02-11,2025-02-12,Shipped,Vellore,Karnataka
23657,1743,2026-01-22,2026-01-27,Cancelled,Phusro,West Bengal
23658,1798,2025-10-03,2025-10-07,Delivered,Mango,Kerala
23659,4290,2026-05-16,2026-05-23,Delivered,Madurai,Tamil Nadu
23660,2671,2024-12-29,2025-01-01,Delivered,Unnao,Karnataka
23661,2749,2024-12-19,2024-12-20,Delivered,Tiruchirappalli,Telangana
23662,3479,2024-10-24,2024-10-27,Delivered,Danapur,Kerala
23663,2214,2025-03-24,2025-03-31,Delivered,Muzaffarnagar,Maharashtra
23664,3638,2024-11-21,2024-11-23,Delivered,Sangli-Miraj & Kupwad,West Bengal
23665,2547,2025-12-19,2025-12-25,Delivered,Medininagar,Gujarat
23666,1208,2025-09-16,2025-09-20,Delivered,Rohtak,Maharashtra
23667,1790,2025-06-08,2025-06-14,Delivered,Shivpuri,Kerala
23668,3414,2026-06-17,2026-06-20,Delivered,Madanapalle,Tamil Nadu
23669,4714,2025-08-04,2025-08-10,Shipped,South Dumdum,Telangana
23670,904,2026-02-08,2026-02-11,Cancelled,Jalgaon,Andhra Pradesh
23671,925,2025-10-17,2025-10-21,Delivered,Panihati,Maharashtra
23672,2212,2025-10-02,2025-10-03,Delivered,Rewa,Delhi
23673,3042,2025-03-07,2025-03-12,Delivered,Sasaram,Karnataka
23674,3602,2025-11-13,2025-11-14,Shipped,Hubli–Dharwad,Rajasthan
23675,2562,2025-03-09,2025-03-11,Shipped,Haldia,Maharashtra
23676,98,2025-08-11,2025-08-14,Delivered,Kota,Tamil Nadu
23677,4089,2025-01-06,2025-01-13,Delivered,Morbi,Kerala
23678,4781,2025-11-05,2025-11-08,Delivered,Begusarai,Karnataka
23679,3151,2025-11-30,2025-12-07,Delivered,Rajahmundry,Delhi
23680,1771,2025-02-20,2025-02-26,Delivered,Haldia,West Bengal
23681,44,2026-04-17,2026-04-18,Shipped,Raurkela Industrial Township,Rajasthan
23682,1035,2026-02-14,2026-02-16,Shipped,Tinsukia,Rajasthan
23683,105,2025-01-13,2025-01-20,Delivered,Sambalpur,Gujarat
23684,621,2026-01-21,2026-01-22,Cancelled,Rampur,Gujarat
23685,2055,2025-11-18,2025-11-22,Delivered,Vijayanagaram,Karnataka
23686,1218,2025-07-23,2025-07-27,Processing,Alwar,Andhra Pradesh
23687,1634,2025-11-29,2025-11-30,Shipped,Jalandhar,Rajasthan
23688,4669,2024-10-09,2024-10-12,Delivered,Tadipatri,West Bengal
23689,2125,2025-08-20,2025-08-21,Cancelled,Udupi,Kerala
23690,1449,2024-12-25,2025-01-01,Processing,Karnal,Maharashtra
23691,4143,2025-12-25,2025-12-31,Delivered,Dharmavaram,Maharashtra
23692,353,2025-04-14,2025-04-15,Delivered,Jalgaon,Kerala
23693,4808,2024-12-10,2024-12-14,Cancelled,Hapur,Gujarat
23694,321,2025-07-07,2025-07-12,Processing,Ajmer,Maharashtra
23695,4174,2026-07-11,2026-07-14,Cancelled,Siliguri,West Bengal
23696,809,2025-07-05,2025-07-06,Delivered,Sasaram,Andhra Pradesh
23697,817,2024-12-28,2024-12-31,Processing,Ajmer,Delhi
23698,4108,2026-02-10,2026-02-14,Delivered,Allahabad,Maharashtra
23699,4960,2025-01-07,2025-01-09,Cancelled,Orai,Telangana
23700,2975,2024-12-16,2024-12-18,Delivered,Lucknow,Gujarat
23701,4741,2026-05-21,2026-05-27,Delivered,Tadipatri,Tamil Nadu
23702,1146,2026-07-15,2026-07-16,Delivered,Kavali,Telangana
23703,3346,2025-11-07,2025-11-13,Delivered,Noida,Tamil Nadu
23704,3960,2024-11-23,2024-11-26,Delivered,Panihati,Telangana
23705,1505,2024-12-10,2024-12-15,Processing,Thanjavur,Delhi
23706,3863,2025-08-05,2025-08-09,Delivered,Dharmavaram,Tamil Nadu
23707,304,2025-07-13,2025-07-15,Delivered,Rohtak,West Bengal
23708,2648,2025-10-13,2025-10-17,Delivered,Vijayanagaram,Tamil Nadu
23709,3898,2025-06-09,2025-06-10,Cancelled,Serampore,Rajasthan
23710,1665,2026-01-18,2026-01-21,Delivered,Nandyal,Kerala
23711,2415,2024-09-19,2024-09-20,Shipped,Surendranagar Dudhrej,Delhi
23712,1836,2025-01-24,2025-01-27,Shipped,Danapur,West Bengal
23713,2555,2026-06-25,2026-06-26,Processing,Rajpur Sonarpur,Kerala
23714,3010,2026-06-05,2026-06-06,Delivered,Firozabad,Telangana
23715,1226,2026-04-02,2026-04-03,Delivered,Mehsana,Gujarat
23716,4418,2025-03-01,2025-03-06,Cancelled,Shimoga,Tamil Nadu
23717,2425,2024-12-20,2024-12-26,Delivered,Ghaziabad,Rajasthan
23718,4618,2025-01-03,2025-01-08,Processing,Ichalkaranji,Gujarat
23719,939,2026-02-13,2026-02-18,Shipped,Bhiwandi,Andhra Pradesh
23720,1832,2025-11-26,2025-11-29,Shipped,Pune,Telangana
23721,4413,2024-11-19,2024-11-22,Cancelled,Ballia,Andhra Pradesh
23722,3344,2024-10-09,2024-10-10,Cancelled,Udaipur,Delhi
23723,4491,2026-04-06,2026-04-09,Shipped,Bhopal,Delhi
23724,1273,2025-08-29,2025-09-04,Delivered,Latur,Gujarat
23725,1975,2026-09-08,2026-09-10,Delivered,Katni,Delhi
23726,2303,2026-01-02,2026-01-09,Delivered,Guntur,Tamil Nadu
23727,4300,2024-09-21,2024-09-22,Delivered,Bareilly,Andhra Pradesh
23728,4163,2024-09-28,2024-10-03,Delivered,Udaipur,Kerala
23729,806,2026-04-11,2026-04-15,Shipped,Vasai-Virar,Delhi
23730,4199,2025-02-02,2025-02-08,Cancelled,Guntur,Kerala
23731,3611,2025-11-27,2025-11-30,Shipped,Secunderabad,Karnataka
23732,821,2025-02-05,2025-02-07,Delivered,Bikaner,West Bengal
23733,4505,2026-05-17,2026-05-19,Delivered,Thrissur,Gujarat
23734,161,2025-06-05,2025-06-10,Shipped,Begusarai,Telangana
23735,1725,2026-02-05,2026-02-11,Delivered,Sambalpur,Tamil Nadu
23736,595,2025-10-26,2025-10-30,Delivered,Hosur,Andhra Pradesh
23737,4899,2026-04-11,2026-04-15,Delivered,Imphal,Delhi
23738,2386,2026-02-24,2026-03-02,Shipped,Kishanganj,Telangana
23739,2238,2026-06-12,2026-06-16,Delivered,Morena,West Bengal
23740,3755,2026-01-10,2026-01-11,Cancelled,Kollam,Delhi
23741,274,2026-04-07,2026-04-13,Delivered,Kozhikode,Rajasthan
23742,3083,2025-03-15,2025-03-19,Delivered,Gangtok,Karnataka
23743,2405,2025-10-26,2025-10-29,Delivered,Mumbai,Gujarat
23744,1474,2024-11-01,2024-11-04,Cancelled,Kolkata,West Bengal
23745,147,2024-10-02,2024-10-03,Delivered,Singrauli,Kerala
23746,257,2025-10-23,2025-10-29,Delivered,Secunderabad,Telangana
23747,3935,2025-01-07,2025-01-09,Delivered,Bareilly,Karnataka
23748,4940,2026-01-31,2026-02-06,Delivered,Pimpri-Chinchwad,Gujarat
23749,1745,2025-09-07,2025-09-10,Cancelled,Secunderabad,West Bengal
23750,681,2025-01-19,2025-01-20,Delivered,Panihati,Delhi
23751,3989,2025-05-21,2025-05-27,Delivered,Ranchi,Maharashtra
23752,298,2026-03-30,2026-04-03,Delivered,Adoni,Telangana
23753,2704,2024-12-06,2024-12-13,Cancelled,Imphal,West Bengal
23754,3587,2024-10-24,2024-10-30,Processing,Khora ,Tamil Nadu
23755,3357,2025-10-27,2025-10-30,Cancelled,Sambhal,Gujarat
23756,4373,2026-06-27,2026-06-28,Delivered,Navi Mumbai,Kerala
23757,523,2025-06-17,2025-06-18,Delivered,Sultan Pur Majra,Maharashtra
23758,562,2026-09-08,2026-09-15,Delivered,Bareilly,Maharashtra
23759,4587,2026-02-09,2026-02-16,Delivered,Karawal Nagar,West Bengal
23760,212,2025-04-20,2025-04-27,Delivered,Raipur,Rajasthan
23761,1273,2025-01-08,2025-01-12,Delivered,Bhind,Delhi
23762,1062,2025-08-08,2025-08-13,Processing,Guntur,Delhi
23763,3223,2025-04-12,2025-04-14,Delivered,Dewas,Kerala
23764,3382,2026-08-20,2026-08-27,Shipped,Haridwar,Karnataka
23765,3758,2025-10-05,2025-10-08,Delivered,Bhimavaram,Maharashtra
23766,854,2025-01-13,2025-01-16,Shipped,Dewas,Kerala
23767,3046,2025-09-05,2025-09-06,Cancelled,Dehradun,West Bengal
23768,3176,2024-12-19,2024-12-24,Processing,Kolhapur,Kerala
23769,4551,2025-06-13,2025-06-14,Delivered,Panchkula,West Bengal
23770,3450,2025-07-29,2025-07-30,Processing,Warangal,West Bengal
23771,1745,2025-12-17,2025-12-19,Delivered,Morena,Delhi
23772,1210,2024-09-18,2024-09-21,Delivered,Dindigul,Telangana
23773,4478,2026-05-13,2026-05-15,Processing,Yamunanagar,Maharashtra
